Experiment Started: 2025-12-14 17:44:48.846676
Parcel_ID, Feature_Perturbed, Original_Price, New_Price, Importance_Score
907405020, Overall Quality, 235000.0, 215000.0, 20000.0
907405020, Overall Condition, 235000.0, 235000.0, 0.0
907405020, Year Built, 235000.0, 245000.0, 10000.0
907405020, Year Remodeled/Added, 235000.0, 235000.0, 0.0
907405020, Exterior Quality, 235000.0, 235000.0, 0.0
907405020, Exterior Condition, 235000.0, 235000.0, 0.0
907405020, Basement Height Quality, 235000.0, 235000.0, 0.0
907405020, Basement Condition, 235000.0, 235000.0, 0.0
907405020, Basement Finished Area 1 (sqft), 235000.0, 235000.0, 0.0
907405020, Total Basement Area (sqft), 235000.0, 235000.0, 0.0
907405020, Heating Quality, 235000.0, 235000.0, 0.0
907405020, Central Air Conditioning, 235000.0, 235000.0, 0.0
907405020, First Floor Area (sqft), 235000.0, 235000.0, 0.0
907405020, Above Ground Living Area (sqft), 235000.0, 235000.0, 0.0
907405020, Basement Full Bathrooms, 235000.0, 235000.0, 0.0
907405020, Full Bathrooms, 235000.0, 235000.0, 0.0
907405020, Bedrooms Above Ground, 235000.0, 235000.0, 0.0
907405020, Kitchen Quality, 235000.0, 235000.0, 0.0
907405020, Garage Type, 235000.0, 235000.0, 0.0
907405020, Garage Capacity (Cars), 235000.0, 235000.0, 0.0
907405020, Garage Area (sqft), 235000.0, 225000.0, 10000.0
534403040, Neighborhood, 222000.0, 235000.0, 13000.0
534403040, Overall Quality, 222000.0, 215000.0, 7000.0
534403040, Overall Condition, 222000.0, 222000.0, 0.0
534403040, Year Built, 222000.0, 218000.0, 4000.0
534403040, Year Remodeled/Added, 222000.0, 215000.0, 7000.0
534403040, Exterior Quality, 222000.0, 222000.0, 0.0
534403040, Exterior Condition, 222000.0, 225000.0, 3000.0
534403040, Basement Height Quality, 222000.0, 222000.0, 0.0
534403040, Basement Condition, 222000.0, 222000.0, 0.0
534403040, Basement Finished Area 1 (sqft), 222000.0, 222000.0, 0.0
534403040, Total Basement Area (sqft), 222000.0, 235000.0, 13000.0
534403040, Heating Quality, 222000.0, 222000.0, 0.0
534403040, Central Air Conditioning, 222000.0, 222000.0, 0.0
534403040, First Floor Area (sqft), 222000.0, 228000.0, 6000.0
534403040, Above Ground Living Area (sqft), 222000.0, 222000.0, 0.0
534403040, Basement Full Bathrooms, 222000.0, 222000.0, 0.0
534403040, Full Bathrooms, 222000.0, 222000.0, 0.0
534403040, Bedrooms Above Ground, 222000.0, 222000.0, 0.0
534403040, Kitchen Quality, 222000.0, 222000.0, 0.0
534403040, Garage Type, 222000.0, 235000.0, 13000.0
534403040, Garage Capacity (Cars), 222000.0, 222000.0, 0.0
534403040, Garage Area (sqft), 222000.0, 225000.0, 3000.0
906378100, Neighborhood, 255000.0, 255000.0, 0.0
906378100, Overall Quality, 255000.0, 235000.0, 20000.0
906378100, Overall Condition, 255000.0, 258000.0, 3000.0
906378100, Year Built, 255000.0, 258000.0, 3000.0
906378100, Year Remodeled/Added, 255000.0, 255000.0, 0.0
906378100, Exterior Quality, 255000.0, 255000.0, 0.0
906378100, Exterior Condition, 255000.0, 255000.0, 0.0
906378100, Basement Height Quality, 255000.0, 255000.0, 0.0
906378100, Basement Condition, 255000.0, 255000.0, 0.0
906378100, Basement Finished Area 1 (sqft), 255000.0, 255000.0, 0.0
906378100, Total Basement Area (sqft), 255000.0, 255000.0, 0.0
906378100, Heating Quality, 255000.0, 255000.0, 0.0
906378100, Central Air Conditioning, 255000.0, 255000.0, 0.0
906378100, First Floor Area (sqft), 255000.0, 255000.0, 0.0
906378100, Above Ground Living Area (sqft), 255000.0, 255000.0, 0.0
906378100, Basement Full Bathrooms, 255000.0, 255000.0, 0.0
906378100, Full Bathrooms, 255000.0, 255000.0, 0.0
906378100, Bedrooms Above Ground, 255000.0, 255000.0, 0.0
906378100, Kitchen Quality, 255000.0, 255000.0, 0.0
906378100, Garage Type, 255000.0, 255000.0, 0.0
906378100, Garage Capacity (Cars), 255000.0, 245000.0, 10000.0
906378100, Garage Area (sqft), 255000.0, 255000.0, 0.0
905377050, Neighborhood, 215000.0, 185000.0, 30000.0
905377050, Overall Quality, 215000.0, 185000.0, 30000.0
905377050, Overall Condition, 215000.0, 215000.0, 0.0
905377050, Year Built, 215000.0, 215000.0, 0.0
905377050, Year Remodeled/Added, 215000.0, 215000.0, 0.0
905377050, Exterior Quality, 215000.0, 215000.0, 0.0
905377050, Exterior Condition, 215000.0, 215000.0, 0.0
905377050, Basement Height Quality, 215000.0, 215000.0, 0.0
905377050, Basement Condition, 215000.0, 215000.0, 0.0
905377050, Basement Finished Area 1 (sqft), 215000.0, 215000.0, 0.0
905377050, Total Basement Area (sqft), 215000.0, 215000.0, 0.0
905377050, Heating Quality, 215000.0, 215000.0, 0.0
905377050, Central Air Conditioning, 215000.0, 215000.0, 0.0
905377050, First Floor Area (sqft), 215000.0, 225000.0, 10000.0
905377050, Above Ground Living Area (sqft), 215000.0, 215000.0, 0.0
905377050, Basement Full Bathrooms, 215000.0, 215000.0, 0.0
905377050, Full Bathrooms, 215000.0, 215000.0, 0.0
905377050, Bedrooms Above Ground, 215000.0, 215000.0, 0.0
905377050, Kitchen Quality, 215000.0, 215000.0, 0.0
905377050, Garage Type, 215000.0, 215000.0, 0.0
905377050, Garage Capacity (Cars), 215000.0, 215000.0, 0.0
905377050, Garage Area (sqft), 215000.0, 215000.0, 0.0
902205130, Neighborhood, 215000.0, 185000.0, 30000.0
902205130, Overall Quality, 215000.0, 185000.0, 30000.0
902205130, Overall Condition, 215000.0, 215000.0, 0.0
902205130, Year Built, 215000.0, 215000.0, 0.0
902205130, Year Remodeled/Added, 215000.0, 215000.0, 0.0
902205130, Exterior Quality, 215000.0, 185000.0, 30000.0
902205130, Exterior Condition, 215000.0, 185000.0, 30000.0
902205130, Basement Height Quality, 215000.0, 185000.0, 30000.0
902205130, Basement Condition, 215000.0, 215000.0, 0.0
902205130, Basement Finished Area 1 (sqft), 215000.0, 215000.0, 0.0
902205130, Total Basement Area (sqft), 215000.0, 185000.0, 30000.0
902205130, Heating Quality, 215000.0, 185000.0, 30000.0
902205130, Central Air Conditioning, 215000.0, 185000.0, 30000.0
902205130, First Floor Area (sqft), 215000.0, 215000.0, 0.0
902205130, Above Ground Living Area (sqft), 215000.0, 215000.0, 0.0
902205130, Basement Full Bathrooms, 215000.0, 215000.0, 0.0
902205130, Full Bathrooms, 215000.0, 185000.0, 30000.0
902205130, Bedrooms Above Ground, 215000.0, 215000.0, 0.0
902205130, Kitchen Quality, 215000.0, 215000.0, 0.0
902205130, Garage Type, 215000.0, 215000.0, 0.0
902205130, Garage Capacity (Cars), 215000.0, 215000.0, 0.0
902205130, Garage Area (sqft), 215000.0, 215000.0, 0.0
535179120, Neighborhood, 215000.0, 185000.0, 30000.0
535179120, Overall Quality, 215000.0, 175000.0, 40000.0
535179120, Overall Condition, 215000.0, 215000.0, 0.0
535179120, Year Built, 215000.0, 215000.0, 0.0
535179120, Year Remodeled/Added, 215000.0, 215000.0, 0.0
535179120, Exterior Quality, 215000.0, 215000.0, 0.0
535179120, Exterior Condition, 215000.0, 215000.0, 0.0
535179120, Basement Height Quality, 215000.0, 215000.0, 0.0
535179120, Basement Condition, 215000.0, 215000.0, 0.0
535179120, Basement Finished Area 1 (sqft), 215000.0, 185000.0, 30000.0
535179120, Total Basement Area (sqft), 215000.0, 215000.0, 0.0
535179120, Heating Quality, 215000.0, 215000.0, 0.0
535179120, Central Air Conditioning, 215000.0, 215000.0, 0.0
535179120, First Floor Area (sqft), 215000.0, 215000.0, 0.0
535179120, Above Ground Living Area (sqft), 215000.0, 215000.0, 0.0
535179120, Basement Full Bathrooms, 215000.0, 215000.0, 0.0
535179120, Full Bathrooms, 215000.0, 215000.0, 0.0
535179120, Bedrooms Above Ground, 215000.0, 215000.0, 0.0
535179120, Kitchen Quality, 215000.0, 215000.0, 0.0
535179120, Garage Type, 215000.0, 215000.0, 0.0
535179120, Garage Capacity (Cars), 215000.0, 215000.0, 0.0
535179120, Garage Area (sqft), 215000.0, 215000.0, 0.0
528326110, Neighborhood, 265000.0, 265000.0, 0.0
528326110, Overall Quality, 265000.0, 265000.0, 0.0
528326110, Overall Condition, 265000.0, 285000.0, 20000.0
528326110, Year Built, 265000.0, 285000.0, 20000.0
528326110, Year Remodeled/Added, 265000.0, 285000.0, 20000.0
528326110, Exterior Quality, 265000.0, 285000.0, 20000.0
528326110, Exterior Condition, 265000.0, 285000.0, 20000.0
528326110, Basement Height Quality, 265000.0, 285000.0, 20000.0
528326110, Basement Condition, 265000.0, 285000.0, 20000.0
528326110, Basement Finished Area 1 (sqft), 265000.0, 285000.0, 20000.0
528326110, Total Basement Area (sqft), 265000.0, 265000.0, 0.0
528326110, Heating Quality, 265000.0, 265000.0, 0.0
528326110, Central Air Conditioning, 265000.0, 265000.0, 0.0
528326110, First Floor Area (sqft), 265000.0, 288000.0, 23000.0
528326110, Above Ground Living Area (sqft), 265000.0, 265000.0, 0.0
528326110, Basement Full Bathrooms, 265000.0, 265000.0, 0.0
528326110, Full Bathrooms, 265000.0, 285000.0, 20000.0
528326110, Bedrooms Above Ground, 265000.0, 265000.0, 0.0
528326110, Kitchen Quality, 265000.0, 265000.0, 0.0
528326110, Garage Type, 265000.0, 285000.0, 20000.0
528326110, Garage Capacity (Cars), 265000.0, 265000.0, 0.0
528326110, Garage Area (sqft), 265000.0, 265000.0, 0.0
902109160, Neighborhood, 245000.0, 235000.0, 10000.0
902109160, Overall Quality, 245000.0, 225000.0, 20000.0
902109160, Overall Condition, 245000.0, 235000.0, 10000.0
902109160, Year Built, 245000.0, 245000.0, 0.0
902109160, Year Remodeled/Added, 245000.0, 245000.0, 0.0
902109160, Exterior Quality, 245000.0, 245000.0, 0.0
902109160, Exterior Condition, 245000.0, 245000.0, 0.0
902109160, Basement Height Quality, 245000.0, 245000.0, 0.0
902109160, Basement Condition, 245000.0, 245000.0, 0.0
902109160, Basement Finished Area 1 (sqft), 245000.0, 235000.0, 10000.0
902109160, Total Basement Area (sqft), 245000.0, 245000.0, 0.0
902109160, Heating Quality, 245000.0, 245000.0, 0.0
902109160, Central Air Conditioning, 245000.0, 245000.0, 0.0
902109160, First Floor Area (sqft), 245000.0, 245000.0, 0.0
902109160, Above Ground Living Area (sqft), 245000.0, 245000.0, 0.0
902109160, Basement Full Bathrooms, 245000.0, 245000.0, 0.0
902109160, Full Bathrooms, 245000.0, 235000.0, 10000.0
902109160, Bedrooms Above Ground, 245000.0, 245000.0, 0.0
902109160, Kitchen Quality, 245000.0, 245000.0, 0.0
902109160, Garage Type, 245000.0, 245000.0, 0.0
902109160, Garage Capacity (Cars), 245000.0, 245000.0, 0.0
902109160, Garage Area (sqft), 245000.0, 245000.0, 0.0
905477050, Neighborhood, 245000.0, 245000.0, 0.0
905477050, Overall Quality, 245000.0, 235000.0, 10000.0
905477050, Overall Condition, 245000.0, 245000.0, 0.0
905477050, Year Built, 245000.0, 245000.0, 0.0
905477050, Year Remodeled/Added, 245000.0, 245000.0, 0.0
905477050, Exterior Quality, 245000.0, 245000.0, 0.0
905477050, Exterior Condition, 245000.0, 245000.0, 0.0
905477050, Basement Height Quality, 245000.0, 245000.0, 0.0
905477050, Basement Condition, 245000.0, 245000.0, 0.0
905477050, Basement Finished Area 1 (sqft), 245000.0, 245000.0, 0.0
905477050, Total Basement Area (sqft), 245000.0, 245000.0, 0.0
905477050, Heating Quality, 245000.0, 245000.0, 0.0
905477050, Central Air Conditioning, 245000.0, 245000.0, 0.0
905477050, First Floor Area (sqft), 245000.0, 265000.0, 20000.0
905477050, Above Ground Living Area (sqft), 245000.0, 245000.0, 0.0
905477050, Basement Full Bathrooms, 245000.0, 245000.0, 0.0
905477050, Full Bathrooms, 245000.0, 245000.0, 0.0
905477050, Bedrooms Above Ground, 245000.0, 245000.0, 0.0
905477050, Kitchen Quality, 245000.0, 245000.0, 0.0
905477050, Garage Type, 245000.0, 245000.0, 0.0
905477050, Garage Capacity (Cars), 245000.0, 245000.0, 0.0
905477050, Garage Area (sqft), 245000.0, 245000.0, 0.0
908152060, Neighborhood, 235000.0, 225000.0, 10000.0
908152060, Overall Quality, 235000.0, 185000.0, 50000.0
908152060, Overall Condition, 235000.0, 225000.0, 10000.0
908152060, Year Built, 235000.0, 225000.0, 10000.0
908152060, Year Remodeled/Added, 235000.0, 235000.0, 0.0
908152060, Exterior Quality, 235000.0, 225000.0, 10000.0
908152060, Exterior Condition, 235000.0, 235000.0, 0.0
908152060, Basement Height Quality, 235000.0, 235000.0, 0.0
908152060, Basement Condition, 235000.0, 235000.0, 0.0
908152060, Basement Finished Area 1 (sqft), 235000.0, 235000.0, 0.0
908152060, Total Basement Area (sqft), 235000.0, 225000.0, 10000.0
908152060, Heating Quality, 235000.0, 235000.0, 0.0
908152060, Central Air Conditioning, 235000.0, 235000.0, 0.0
908152060, First Floor Area (sqft), 235000.0, 235000.0, 0.0
908152060, Above Ground Living Area (sqft), 235000.0, 235000.0, 0.0
908152060, Basement Full Bathrooms, 235000.0, 235000.0, 0.0
908152060, Full Bathrooms, 235000.0, 235000.0, 0.0
908152060, Bedrooms Above Ground, 235000.0, 225000.0, 10000.0
908152060, Kitchen Quality, 235000.0, 235000.0, 0.0
908152060, Garage Type, 235000.0, 235000.0, 0.0
908152060, Garage Capacity (Cars), 235000.0, 225000.0, 10000.0
908152060, Garage Area (sqft), 235000.0, 235000.0, 0.0
528228455, Neighborhood, 235000.0, 225000.0, 10000.0
528228455, Overall Quality, 235000.0, 185000.0, 50000.0
528228455, Overall Condition, 235000.0, 225000.0, 10000.0
528228455, Year Built, 235000.0, 225000.0, 10000.0
528228455, Year Remodeled/Added, 235000.0, 235000.0, 0.0
528228455, Exterior Quality, 235000.0, 225000.0, 10000.0
528228455, Exterior Condition, 235000.0, 225000.0, 10000.0
528228455, Basement Height Quality, 235000.0, 225000.0, 10000.0
528228455, Basement Condition, 235000.0, 225000.0, 10000.0
528228455, Basement Finished Area 1 (sqft), 235000.0, 235000.0, 0.0
528228455, Total Basement Area (sqft), 235000.0, 235000.0, 0.0
528228455, Heating Quality, 235000.0, 225000.0, 10000.0
528228455, Central Air Conditioning, 235000.0, 235000.0, 0.0
528228455, First Floor Area (sqft), 235000.0, 235000.0, 0.0
528228455, Above Ground Living Area (sqft), 235000.0, 225000.0, 10000.0
528228455, Basement Full Bathrooms, 235000.0, 235000.0, 0.0
528228455, Full Bathrooms, 235000.0, 225000.0, 10000.0
528228455, Bedrooms Above Ground, 235000.0, 225000.0, 10000.0
528228455, Kitchen Quality, 235000.0, 235000.0, 0.0
528228455, Garage Type, 235000.0, 235000.0, 0.0
528228455, Garage Capacity (Cars), 235000.0, 225000.0, 10000.0
528228455, Garage Area (sqft), 235000.0, 225000.0, 10000.0
527106010, Neighborhood, 245000.0, 245000.0, 0.0
527106010, Overall Quality, 245000.0, 245000.0, 0.0
527106010, Overall Condition, 245000.0, 245000.0, 0.0
527106010, Year Built, 245000.0, 265000.0, 20000.0
527106010, Year Remodeled/Added, 245000.0, 265000.0, 20000.0
527106010, Exterior Quality, 245000.0, 245000.0, 0.0
527106010, Exterior Condition, 245000.0, 255000.0, 10000.0
527106010, Basement Height Quality, 245000.0, 245000.0, 0.0
527106010, Basement Condition, 245000.0, 245000.0, 0.0
527106010, Basement Finished Area 1 (sqft), 245000.0, 245000.0, 0.0
527106010, Total Basement Area (sqft), 245000.0, 245000.0, 0.0
